Pβ2,Pα1,Pβ1,Pα2,P3,ps,pt-wt,ps-wt,V,α,β
-0.37708,-0.07744,-0.3754,-0.27439,-0.36698,-0.18349,0.21884,0.00673,20.05413,85,-5
-0.37877,-0.07744,-0.38213,-0.26934,-0.37035,-0.18349,0.21884,0.00673,20.05413,85,-5
-0.37035,-0.07744,-0.38213,-0.27271,-0.36698,-0.18517,0.21716,0.00505,20.05413,85,-5
-0.37035,-0.07575,-0.36866,-0.26934,-0.36361,-0.18517,0.21884,0.00673,20.05413,85,-5
-0.37203,-0.07575,-0.37203,-0.27271,-0.36866,-0.18349,0.21884,0.00337,20.05413,85,-5
-0.38045,-0.07575,-0.37203,-0.27776,-0.36866,-0.17844,0.21884,0.00673,20.05413,85,-5
-0.38045,-0.07744,-0.37877,-0.27944,-0.36866,-0.17844,0.21884,0.00673,20.05413,85,-5
-0.3754,-0.07744,-0.36698,-0.26934,-0.36361,-0.17844,0.21716,0.00337,20.05413,85,-5
-0.3653,-0.13467,-0.36698,-0.27439,-0.37203,-0.17507,0.21884,0.00337,20.049202,90,-5
-0.38213,-0.13467,-0.36361,-0.27608,-0.38382,-0.17339,0.21716,0.00337,20.049202,90,-5
-0.36866,-0.13467,-0.36193,-0.27439,-0.37708,-0.17507,0.21884,0.00337,20.049202,90,-5
-0.38045,-0.13131,-0.36025,-0.27776,-0.37877,-0.17844,0.21884,0.00505,20.049202,90,-5
-0.37203,-0.13299,-0.3451,-0.27103,-0.37372,-0.17676,0.21884,0.00505,20.049202,90,-5
-0.3754,-0.13467,-0.36866,-0.27608,-0.38213,-0.17507,0.21716,0.00673,20.049202,90,-5
-0.3855,-0.13636,-0.37877,-0.27944,-0.39055,-0.17507,0.21716,0.00337,20.049202,90,-5
-0.3754,-0.13467,-0.35856,-0.27103,-0.37708,-0.17002,0.21884,0.00673,20.049202,90,-5
-0.36361,-0.13467,-0.36025,-0.27103,-0.3754,-0.17507,0.21884,0.00505,20.049202,90,-5
-0.3653,-0.13299,-0.35351,-0.26766,-0.37372,-0.17507,0.21884,0.00505,20.049202,90,-5
-0.30301,0.46799,-0.43768,-0.60266,-0.07744,-0.21379,0.48482,0.0,30.043164,45,-5
-0.31143,0.46799,-0.4259,-0.60266,-0.07744,-0.21379,0.4865,0.0,30.043164,45,-5
-0.30806,0.46967,-0.43263,-0.60266,-0.07744,-0.20706,0.48482,0.0,30.043164,45,-5
-0.30301,0.46799,-0.43432,-0.60097,-0.07575,-0.21211,0.48482,0.00168,30.043164,45,-5
-0.31143,0.4663,-0.43432,-0.60434,-0.07744,-0.21211,0.48314,0.0,30.043164,45,-5
-0.31143,0.46799,-0.42758,-0.60434,-0.07575,-0.21211,0.48482,0.00168,30.043164,45,-5
-0.30301,0.46799,-0.43095,-0.60097,-0.07407,-0.20537,0.48482,0.00337,30.043164,45,-5
-0.30133,0.46799,-0.43768,-0.59929,-0.07744,-0.21211,0.48482,0.00168,30.043164,45,-5
-0.30133,0.4663,-0.43937,-0.60097,-0.07744,-0.21211,0.48482,0.0,30.043164,45,-5
-0.29965,0.46967,-0.43768,-0.60097,-0.07407,-0.21211,0.48314,0.00168,30.043164,45,-5
-0.42758,0.43263,-0.47809,-0.66326,-0.20369,-0.33163,0.47977,-0.00168,29.970208,50,-5
-0.42758,0.43768,-0.4764,-0.66158,-0.20201,-0.33331,0.48145,0.00168,29.970208,50,-5
-0.4259,0.436,-0.47809,-0.66326,-0.20032,-0.33836,0.48145,0.0,29.970208,50,-5
-0.42927,0.436,-0.4764,-0.66158,-0.20201,-0.33668,0.48482,0.0,29.970208,50,-5
-0.42422,0.43937,-0.47472,-0.65989,-0.20032,-0.33163,0.48482,0.00168,29.970208,50,-5
-0.4259,0.436,-0.4764,-0.66326,-0.20032,-0.33331,0.48145,0.00168,29.970208,50,-5
-0.42758,0.43432,-0.4764,-0.66494,-0.20201,-0.33668,0.48145,0.0,29.970208,50,-5
-0.4259,0.436,-0.4764,-0.66326,-0.20201,-0.33668,0.48145,0.0,29.970208,50,-5
-0.42758,0.43432,-0.47977,-0.66494,-0.20201,-0.33331,0.47977,-0.00168,29.970208,50,-5
-0.42758,0.436,-0.47809,-0.66158,-0.20369,-0.33163,0.47977,0.0,29.970208,50,-5
-0.51849,0.39392,-0.54711,-0.68514,-0.31648,-0.35856,0.48482,0.00168,30.073912,55,-5
-0.5168,0.39223,-0.54879,-0.68683,-0.31648,-0.36025,0.48482,0.00168,30.073912,55,-5
-0.51512,0.39055,-0.54711,-0.68346,-0.31648,-0.3552,0.48482,0.00168,30.073912,55,-5
-0.51512,0.39055,-0.55047,-0.68346,-0.31816,-0.35856,0.48482,0.00168,30.073912,55,-5
-0.51512,0.39055,-0.54879,-0.68514,-0.31816,-0.35856,0.48314,0.00168,30.073912,55,-5
-0.5168,0.39055,-0.55047,-0.68851,-0.31816,-0.36025,0.48482,0.00168,30.073912,55,-5
-0.5168,0.38887,-0.55047,-0.68851,-0.31816,-0.35688,0.48314,0.0,30.073912,55,-5
-0.51849,0.38887,-0.55047,-0.68851,-0.31648,-0.36361,0.48482,0.00168,30.073912,55,-5
-0.51512,0.39055,-0.55047,-0.68514,-0.31648,-0.36193,0.4865,0.00337,30.073912,55,-5
-0.5168,0.39055,-0.55047,-0.68514,-0.31648,-0.3552,0.48482,0.00168,30.073912,55,-5
-0.59424,0.3249,-0.62117,-0.69356,-0.43095,-0.3855,0.48482,0.00337,30.000421,60,-5
-0.59424,0.32658,-0.61781,-0.69019,-0.42927,-0.38045,0.4865,0.00337,30.000421,60,-5
-0.59424,0.3249,-0.61949,-0.69356,-0.43263,-0.3855,0.48482,0.00168,30.000421,60,-5
-0.59424,0.32321,-0.62117,-0.69356,-0.43263,-0.38887,0.48482,0.00337,30.000421,60,-5
-0.59592,0.3249,-0.61949,-0.69356,-0.43263,-0.3855,0.48482,0.00168,30.000421,60,-5
-0.59256,0.32658,-0.61612,-0.69019,-0.42927,-0.37877,0.4865,0.00337,30.000421,60,-5
-0.59424,0.32658,-0.61612,-0.68851,-0.43095,-0.38887,0.48819,0.00337,30.000421,60,-5
-0.59424,0.32658,-0.61949,-0.69356,-0.43095,-0.39392,0.48482,0.00337,30.000421,60,-5
-0.59424,0.3249,-0.61949,-0.69356,-0.43095,-0.38382,0.48482,0.00337,30.000421,60,-5
-0.59424,0.3249,-0.61781,-0.69019,-0.42927,-0.39055,0.4865,0.00337,30.000421,60,-5
-0.63633,0.24578,-0.72218,-0.61949,-0.5269,-0.30133,0.48482,0.00337,30.038463,65,-5
-0.64138,0.24746,-0.7205,-0.62117,-0.52522,-0.28955,0.4865,0.00505,30.038463,65,-5
-0.63969,0.24746,-0.7205,-0.59929,-0.5269,-0.29123,0.48819,0.00673,30.038463,65,-5
-0.64138,0.24746,-0.71881,-0.61781,-0.5269,-0.29291,0.48482,0.00337,30.038463,65,-5
-0.64138,0.24746,-0.7205,-0.61444,-0.52522,-0.29628,0.48482,0.00505,30.038463,65,-5
-0.63633,0.24746,-0.72218,-0.63464,-0.5269,-0.29965,0.48482,0.00673,30.038463,65,-5
-0.63633,0.24409,-0.72218,-0.61107,-0.5269,-0.29628,0.48314,0.00337,30.038463,65,-5
-0.64306,0.24409,-0.7205,-0.60771,-0.52354,-0.27608,0.48482,0.00337,30.038463,65,-5
-0.64138,0.24746,-0.71881,-0.60939,-0.52522,-0.27944,0.4865,0.00673,30.038463,65,-5
-0.63128,0.24578,-0.7205,-0.61949,-0.52354,-0.28618,0.4865,0.00673,30.038463,65,-5
-0.71713,0.15487,-0.76931,-0.43263,-0.61444,-0.31143,0.48482,0.00505,30.049463,70,-5
-0.71713,0.15319,-0.77436,-0.4966,-0.61949,-0.31816,0.48482,0.00673,30.049463,70,-5
-0.71713,0.15319,-0.77268,-0.4663,-0.62117,-0.3047,0.4865,0.00673,30.049463,70,-5
-0.71713,0.15319,-0.77268,-0.46125,-0.62117,-0.31143,0.48482,0.00505,30.049463,70,-5
-0.71881,0.15319,-0.77268,-0.45789,-0.62117,-0.3148,0.4865,0.00505,30.049463,70,-5
-0.7205,0.15656,-0.76763,-0.46967,-0.61949,-0.32321,0.4865,0.00673,30.049463,70,-5
-0.71545,0.15656,-0.77436,-0.42422,-0.61949,-0.30975,0.4865,0.00673,30.049463,70,-5
-0.71545,0.15487,-0.77436,-0.42422,-0.61612,-0.30301,0.4865,0.00673,30.049463,70,-5
-0.71881,0.15487,-0.77268,-0.42758,-0.61444,-0.30806,0.48482,0.00673,30.049463,70,-5
-0.7205,0.15487,-0.76931,-0.47304,-0.61612,-0.31648,0.4865,0.00842,30.049463,70,-5
-0.78446,0.04545,-0.8215,-0.4663,-0.71208,-0.3451,0.48819,0.01178,30.010884,75,-5
-0.78952,0.04377,-0.81813,-0.48819,-0.71881,-0.35351,0.4865,0.0101,30.010884,75,-5
-0.7912,0.04545,-0.82655,-0.47977,-0.71208,-0.3148,0.4865,0.0101,30.010884,75,-5
-0.78278,0.04545,-0.82318,-0.54374,-0.71376,-0.34173,0.48482,0.01178,30.010884,75,-5
-0.78952,0.04714,-0.82487,-0.43768,-0.7104,-0.33836,0.4865,0.01178,30.010884,75,-5
-0.7912,0.04545,-0.8316,-0.48819,-0.71376,-0.33163,0.4865,0.00842,30.010884,75,-5
-0.78615,0.04545,-0.82992,-0.4764,-0.71545,-0.3451,0.4865,0.00842,30.010884,75,-5
-0.7811,0.04545,-0.82655,-0.51849,-0.71545,-0.33668,0.4865,0.0101,30.010884,75,-5
-0.78446,0.04377,-0.82318,-0.5067,-0.71545,-0.34846,0.48819,0.00842,30.010884,75,-5
-0.78278,0.04377,-0.82487,-0.45957,-0.71376,-0.3451,0.4865,0.0101,30.010884,75,-5
-0.82487,-0.07239,-0.85685,-0.59929,-0.78615,-0.3754,0.4865,0.01178,29.984115,80,-5
-0.8316,-0.07239,-0.86527,-0.59761,-0.78783,-0.35183,0.48482,0.0101,29.984115,80,-5
-0.8316,-0.07407,-0.85348,-0.61949,-0.7912,-0.36866,0.48482,0.00842,29.984115,80,-5
-0.82992,-0.07239,-0.84507,-0.61107,-0.78783,-0.36025,0.4865,0.01178,29.984115,80,-5
-0.8215,-0.07239,-0.83665,-0.61107,-0.78446,-0.37372,0.48482,0.00842,29.984115,80,-5
-0.82318,-0.0707,-0.85012,-0.62623,-0.78615,-0.36361,0.4865,0.01178,29.984115,80,-5
-0.8316,-0.07239,-0.85685,-0.64138,-0.78952,-0.36361,0.48482,0.0101,29.984115,80,-5
-0.83328,-0.06902,-0.83665,-0.62959,-0.78783,-0.37203,0.4865,0.01178,29.984115,80,-5
-0.84002,-0.0707,-0.86863,-0.57236,-0.78952,-0.37372,0.4865,0.0101,29.984115,80,-5
-0.82487,-0.07239,-0.86527,-0.60266,-0.78952,-0.3754,0.48482,0.00842,29.984115,80,-5
-0.86527,-0.18517,-0.85853,-0.58751,-0.8417,-0.40402,0.48819,0.01347,30.065874,85,-5
-0.86527,-0.18349,-0.84338,-0.59929,-0.83833,-0.39392,0.4865,0.01347,30.065874,85,-5
-0.8417,-0.18517,-0.83328,-0.59929,-0.83833,-0.40402,0.48482,0.0101,30.065874,85,-5
-0.86358,-0.18686,-0.82655,-0.59929,-0.8417,-0.41412,0.48482,0.00842,30.065874,85,-5
-0.84507,-0.18854,-0.83497,-0.60602,-0.8417,-0.40233,0.48482,0.01178,30.065874,85,-5
-0.85012,-0.18686,-0.8114,-0.59929,-0.83328,-0.39728,0.48482,0.01178,30.065874,85,-5
-0.85853,-0.18686,-0.80298,-0.60602,-0.83833,-0.40065,0.48482,0.01178,30.065874,85,-5
-0.85853,-0.18854,-0.85012,-0.61107,-0.8417,-0.39728,0.4865,0.00842,30.065874,85,-5
-0.83833,-0.19022,-0.84675,-0.60602,-0.84002,-0.39223,0.48482,0.00842,30.065874,85,-5
-0.85012,-0.18854,-0.82487,-0.60434,-0.84002,-0.39728,0.48482,0.00842,30.065874,85,-5
-0.80635,-0.30133,-0.80635,-0.59424,-0.85853,-0.34846,0.4865,0.01178,30.027007,90,-5
-0.8215,-0.30301,-0.78783,-0.59256,-0.85853,-0.35351,0.4865,0.00842,30.027007,90,-5
-0.8215,-0.29965,-0.80635,-0.59087,-0.86022,-0.36025,0.4865,0.0101,30.027007,90,-5
-0.81308,-0.29965,-0.79793,-0.59256,-0.86022,-0.35015,0.48819,0.01178,30.027007,90,-5
-0.81477,-0.29965,-0.78278,-0.58919,-0.85853,-0.35688,0.4865,0.0101,30.027007,90,-5
-0.83665,-0.30133,-0.79457,-0.58582,-0.85517,-0.3552,0.48482,0.01178,30.027007,90,-5
-0.82655,-0.30133,-0.80298,-0.59087,-0.85348,-0.3552,0.4865,0.0101,30.027007,90,-5
-0.81982,-0.29965,-0.81477,-0.59592,-0.85685,-0.35015,0.48482,0.0101,30.027007,90,-5
-0.82655,-0.30301,-0.80803,-0.59256,-0.86695,-0.35688,0.48482,0.00673,30.027007,90,-5
-0.78615,-0.30133,-0.8215,-0.59256,-0.85853,-0.3451,0.4865,0.00842,30.027007,90,-5
-0.53532,0.82487,-0.76931,-1.08748,-0.14141,-0.3653,0.84843,0.00673,39.988456,45,-5
-0.53195,0.82655,-0.76931,-1.08243,-0.14141,-0.36361,0.85012,0.00673,39.988456,45,-5
-0.52859,0.82487,-0.77436,-1.07569,-0.13972,-0.36866,0.84843,0.00673,39.988456,45,-5
-0.52859,0.82655,-0.76931,-1.07906,-0.13804,-0.36866,0.8518,0.00673,39.988456,45,-5
-0.53364,0.82655,-0.77268,-1.08074,-0.14141,-0.36866,0.8518,0.00505,39.988456,45,-5
-0.537,0.82487,-0.77268,-1.08411,-0.14141,-0.36866,0.84843,0.00673,39.988456,45,-5
-0.53532,0.82655,-0.76426,-1.08748,-0.13804,-0.37035,0.84843,0.00673,39.988456,45,-5
-0.54206,0.82487,-0.75921,-1.08074,-0.14141,-0.36361,0.85012,0.00673,39.988456,45,-5
-0.53364,0.82487,-0.76595,-1.08243,-0.14141,-0.37877,0.84843,0.00673,39.988456,45,-5
-0.537,0.82655,-0.76426,-1.08243,-0.13972,-0.37035,0.85012,0.00673,39.988456,45,-5
-0.66494,0.771,-0.96964,-1.20532,-0.35351,-0.61444,0.8518,0.00842,39.999026,50,-5
-0.66494,0.771,-0.96796,-1.20868,-0.35351,-0.61444,0.84843,0.00673,39.999026,50,-5
-0.66326,0.771,-0.96964,-1.21037,-0.35351,-0.61444,0.8518,0.00842,39.999026,50,-5
-0.66494,0.76931,-0.96964,-1.21205,-0.35351,-0.61444,0.84843,0.00505,39.999026,50,-5
-0.66663,0.76931,-0.96627,-1.21037,-0.3552,-0.61444,0.84843,0.00673,39.999026,50,-5
-0.66663,0.76763,-0.96627,-1.21205,-0.35351,-0.61444,0.85012,0.00673,39.999026,50,-5
-0.66326,0.771,-0.96627,-1.207,-0.35351,-0.61612,0.8518,0.00842,39.999026,50,-5
-0.66494,0.771,-0.96796,-1.20532,-0.35351,-0.61107,0.8518,0.00842,39.999026,50,-5
-0.66663,0.771,-0.96796,-1.207,-0.35351,-0.61107,0.8518,0.00842,39.999026,50,-5
-0.66663,0.771,-0.96796,-1.21037,-0.3552,-0.61612,0.84843,0.00842,39.999026,50,-5
-0.9023,0.69693,-0.98647,-1.24908,-0.55721,-0.61612,0.85685,0.01347,39.996427,55,-5
-0.9023,0.69693,-0.98647,-1.25245,-0.55721,-0.62286,0.85685,0.01347,39.996427,55,-5
-0.9023,0.69693,-0.98816,-1.2474,-0.55721,-0.60939,0.85348,0.01347,39.996427,55,-5
-0.9023,0.69693,-0.98647,-1.24572,-0.55552,-0.61612,0.85685,0.01347,39.996427,55,-5
-0.90567,0.69524,-0.98647,-1.24908,-0.55721,-0.61107,0.85517,0.01178,39.996427,55,-5
-0.90567,0.69693,-0.98647,-1.25077,-0.55721,-0.61781,0.85348,0.01347,39.996427,55,-5
-0.90399,0.69524,-0.98647,-1.24908,-0.55721,-0.61444,0.85348,0.01178,39.996427,55,-5
-0.90399,0.69356,-0.98647,-1.24908,-0.55889,-0.61444,0.85348,0.01178,39.996427,55,-5
-0.9023,0.69524,-0.98479,-1.24908,-0.55721,-0.61444,0.85348,0.01178,39.996427,55,-5
-0.8821,0.69693,-1.00331,-1.22215,-0.55047,-0.537,0.85517,0.01178,39.996427,55,-5
-1.00162,0.57741,-1.13798,-1.07738,-0.73565,-0.44105,0.85517,0.01347,40.044058,60,-5
-0.99321,0.57572,-1.14808,-1.08411,-0.73565,-0.45789,0.85685,0.01347,40.044058,60,-5
-0.98647,0.57741,-1.14808,-1.09758,-0.7306,-0.4562,0.85685,0.01515,40.044058,60,-5
-0.99826,0.57572,-1.14471,-1.10768,-0.73733,-0.44947,0.85685,0.01178,40.044058,60,-5
-1.00667,0.57236,-1.13461,-1.06728,-0.73733,-0.45957,0.85685,0.01178,40.044058,60,-5
-0.99826,0.57404,-1.1363,-1.06054,-0.73565,-0.45452,0.85685,0.01347,40.044058,60,-5
-0.99994,0.57572,-1.1363,-1.08074,-0.73396,-0.44778,0.85517,0.01178,40.044058,60,-5
-0.99152,0.57236,-1.15145,-1.08243,-0.73565,-0.46294,0.85685,0.01347,40.044058,60,-5
-0.99321,0.57404,-1.14471,-1.09589,-0.73733,-0.45957,0.85517,0.01347,40.044058,60,-5
-0.99657,0.57572,-1.14303,-1.08243,-0.73565,-0.4461,0.85517,0.01178,40.044058,60,-5
-1.1161,0.43095,-1.2777,-0.9326,-0.91745,-0.56057,0.85853,0.01347,40.032633,65,-5
-1.11441,0.43263,-1.27602,-0.92419,-0.91577,-0.54542,0.86022,0.01347,40.032633,65,-5
-1.1161,0.43263,-1.27265,-0.8922,-0.91409,-0.53869,0.86022,0.01347,40.032633,65,-5
-1.11778,0.43095,-1.27602,-0.95786,-0.91914,-0.54206,0.8619,0.01683,40.032633,65,-5
-1.12283,0.42927,-1.27939,-0.94439,-0.9225,-0.53869,0.86022,0.01347,40.032633,65,-5
-1.1161,0.43263,-1.27939,-0.94775,-0.91745,-0.54206,0.8619,0.01515,40.032633,65,-5
-1.1161,0.43263,-1.2777,-0.96964,-0.91914,-0.54206,0.8619,0.01683,40.032633,65,-5
-1.11778,0.43263,-1.27939,-0.96122,-0.91914,-0.54542,0.8619,0.01683,40.032633,65,-5
